"surveyid","country","site","sitelat","sitelong","surveydate","depth","family","genus","species","block","total","genspe"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Balistidae","Sufflamen","chrysopterum",1,2,"Sufflamen.chrysopterum"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Blenniidae","Ecsenius","bicolor",1,2,"Ecsenius.bicolor"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Blenniidae","Ecsenius","stictus",1,1,"Ecsenius.stictus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Blenniidae","Plagiotremus","rhinorhynchos",1,1,"Plagiotremus.rhinorhynchos"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Caesionidae","Caesio","cuning",1,15,"Caesio.cuning"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Chaetodontidae","Chaetodon","aureofasciatus",1,1,"Chaetodon.aureofasciatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Chaetodontidae","Chaetodon","lunulatus",2,1,"Chaetodon.lunulatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Chaetodontidae","Chaetodon","vagabundus",1,1,"Chaetodon.vagabundus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Chaetodontidae","Chelmon","rostratus",2,1,"Chelmon.rostratus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Gobiidae","Amblyeleotris","guttata",1,1,"Amblyeleotris.guttata"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Gobiidae","Amblygobius","decussatus",1,2,"Amblygobius.decussatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Holocentridae","Sargocentron","spiniferum",1,1,"Sargocentron.spiniferum"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Cheilinus","fasciatus",1,1,"Cheilinus.fasciatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Coris","batuensis",1,13,"Coris.batuensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Coris","batuensis",2,13,"Coris.batuensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Gomphosus","varius",2,2,"Gomphosus.varius"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Halichoeres","melanurus",1,3,"Halichoeres.melanurus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Halichoeres","melanurus",2,10,"Halichoeres.melanurus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Labroides","dimidiatus",1,2,"Labroides.dimidiatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Labroides","dimidiatus",2,2,"Labroides.dimidiatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Stethojulis","bandanensis",1,1,"Stethojulis.bandanensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Stethojulis","bandanensis",2,1,"Stethojulis.bandanensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Thalassoma","lunare",1,6,"Thalassoma.lunare"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Labridae","Thalassoma","lunare",2,8,"Thalassoma.lunare"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lethrinidae","Lethrinus","obsoletus",2,1,"Lethrinus.obsoletus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lethrinidae","Monotaxis","heterodon",1,8,"Monotaxis.heterodon"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lethrinidae","Monotaxis","heterodon",2,4,"Monotaxis.heterodon"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lutjanidae","Lutjanus","carponotatus",1,2,"Lutjanus.carponotatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lutjanidae","Lutjanus","carponotatus",2,1,"Lutjanus.carponotatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Lutjanidae","Lutjanus","gibbus",1,1,"Lutjanus.gibbus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Microdesmidae","Ptereleotris","evides",1,2,"Ptereleotris.evides"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Mullidae","Parupeneus","multifasciatus",1,1,"Parupeneus.multifasciatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Nemipteridae","Scolopsis","bilineata",1,8,"Scolopsis.bilineata"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Nemipteridae","Scolopsis","margaritifer",1,5,"Scolopsis.margaritifer"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Nemipteridae","Scolopsis","monogramma",1,1,"Scolopsis.monogramma"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pinguipedidae","Parapercis","hexophtalma",1,1,"Parapercis.hexophtalma"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Plesiopidae","Assessor","macneilli",1,5,"Assessor.macneilli"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacanthidae","Centropyge","bicolor",2,5,"Centropyge.bicolor"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacanthidae","Centropyge","vrolikii",1,2,"Centropyge.vrolikii"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacanthidae","Pomacanthus","sexstriatus",1,1,"Pomacanthus.sexstriatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Abudefduf","whitleyi",1,4,"Abudefduf.whitleyi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Abudefduf","whitleyi",2,3,"Abudefduf.whitleyi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Acanthochromis","polyacanthus",1,5,"Acanthochromis.polyacanthus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Acanthochromis","polyacanthus",2,15,"Acanthochromis.polyacanthus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Chrysiptera","caesifrons",2,2,"Chrysiptera.caesifrons"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Chrysiptera","rollandi",1,66,"Chrysiptera.rollandi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Chrysiptera","rollandi",2,65,"Chrysiptera.rollandi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Dascyllus","reticulatus",1,8,"Dascyllus.reticulatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Dischistodus","perspicillatus",2,1,"Dischistodus.perspicillatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Dischistodus","prosopotaenia",1,7,"Dischistodus.prosopotaenia"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Neopomacentrus","azysron",1,420,"Neopomacentrus.azysron"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Plectroglyphidodon","lacrymatus",1,1,"Plectroglyphidodon.lacrymatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","adelus",1,16,"Pomacentrus.adelus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","adelus",2,11,"Pomacentrus.adelus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","amboinensis",1,58,"Pomacentrus.amboinensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","amboinensis",2,51,"Pomacentrus.amboinensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","brachialis",1,85,"Pomacentrus.brachialis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","brachialis",2,45,"Pomacentrus.brachialis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","coelestis",1,45,"Pomacentrus.coelestis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","coelestis",2,8,"Pomacentrus.coelestis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","lepidogenys",1,15,"Pomacentrus.lepidogenys"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","lepidogenys",2,8,"Pomacentrus.lepidogenys"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","moluccensis",1,15,"Pomacentrus.moluccensis"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","sp.",1,58,"Pomacentrus.sp."
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","sp.",2,29,"Pomacentrus.sp."
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","wardi",1,5,"Pomacentrus.wardi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pomacentridae","Pomacentrus","wardi",2,2,"Pomacentrus.wardi"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pseudochromidae","Cypho","purpurascens",1,1,"Cypho.purpurascens"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pseudochromidae","Pseudochromis","fuscus",1,1,"Pseudochromis.fuscus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Pseudochromidae","Pseudochromis","fuscus",2,1,"Pseudochromis.fuscus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Chlorurus","microrhinos",1,1,"Chlorurus.microrhinos"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Chlorurus","sordidus",1,1,"Chlorurus.sordidus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Chlorurus","sordidus",2,1,"Chlorurus.sordidus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Scarus","chameleon",2,2,"Scarus.chameleon"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Scarus","niger",1,1,"Scarus.niger"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Scarus","niger",2,1,"Scarus.niger"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Scaridae","Scarus","schlegeli",1,2,"Scarus.schlegeli"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Siganidae","Siganus","argenteus",2,2,"Siganus.argenteus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Siganidae","Siganus","doliatus",1,2,"Siganus.doliatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Siganidae","Siganus","doliatus",2,2,"Siganus.doliatus"
912345439,"Australia","Watsons Bay north",-14.66,145.45,2015-07-18 14:00:00,4,"Synodontidae","Synodus","dermatogenys",1,2,"Synodus.dermatogenys"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Acanthuridae","Acanthurus","xanthopterus",1,2,"Acanthurus.xanthopterus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Acanthuridae","Acanthurid","spp.",2,1,"Acanthurid.spp."
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Balistidae","Sufflamen","chrysopterum",1,3,"Sufflamen.chrysopterum"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Balistidae","Sufflamen","chrysopterum",2,1,"Sufflamen.chrysopterum"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Balistidae","Sufflamen","spp.",2,3,"Sufflamen.spp."
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Blenniidae","Plagiotremus","tapeinosoma",1,1,"Plagiotremus.tapeinosoma"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Blenniidae","Ecsenius","bicolor",2,1,"Ecsenius.bicolor"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Caesionidae","Caesio","teres",1,2,"Caesio.teres"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Carangoides","fulvoguttatus",1,20,"Carangoides.fulvoguttatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Carangoides","oblongus",1,20,"Carangoides.oblongus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Caranx","melampygus",1,1,"Caranx.melampygus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Caranx","sexfasciatus",1,130,"Caranx.sexfasciatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Gnathanodon","speciosus",1,75,"Gnathanodon.speciosus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Caranx","papuensis",2,50,"Caranx.papuensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Caranx","sexfasciatus",2,300,"Caranx.sexfasciatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Trachinotus","blochii",2,1,"Trachinotus.blochii"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Carangidae","Ulua","mentalis",2,1,"Ulua.mentalis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Chaetodontidae","Chaetodon","vagabundus",1,1,"Chaetodon.vagabundus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Chaetodontidae","Chaetodon","aureofasciatus",2,1,"Chaetodon.aureofasciatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Chaetodontidae","Chaetodon","auriga",2,2,"Chaetodon.auriga"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Chaetodontidae","Chelmon","rostratus",2,2,"Chelmon.rostratus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Ephippidae","Platax","teira",2,1,"Platax.teira"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Gobiidae","Amblygobius","nocturnus",1,1,"Amblygobius.nocturnus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Haemulidae","Diagramma","labiosum",1,2,"Diagramma.labiosum"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Haemulidae","Plectorhinchus","chrysotaenia",1,1,"Plectorhinchus.chrysotaenia"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Haemulidae","Diagramma","labiosum",2,2,"Diagramma.labiosum"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Haemulidae","Plectorhinchus","chrysotaenia",2,1,"Plectorhinchus.chrysotaenia"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Cheilinus","chlorourus",1,1,"Cheilinus.chlorourus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Coris","batuensis",1,3,"Coris.batuensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Halichoeres","melanurus",1,1,"Halichoeres.melanurus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Labroides","dimidiatus",1,3,"Labroides.dimidiatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Oxycheilinus","orientalis",1,1,"Oxycheilinus.orientalis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Thalassoma","lunare",1,2,"Thalassoma.lunare"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Cheilinus","chlorourus",2,1,"Cheilinus.chlorourus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Choerodon","schoenleinii",2,1,"Choerodon.schoenleinii"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Coris","batuensis",2,1,"Coris.batuensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Halichoeres","chrysus",2,1,"Halichoeres.chrysus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Halichoeres","melanurus",2,4,"Halichoeres.melanurus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Labroides","dimidiatus",2,3,"Labroides.dimidiatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Oxycheilinus","orientalis",2,1,"Oxycheilinus.orientalis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Labridae","Thalassoma","lunare",2,6,"Thalassoma.lunare"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Lethrinidae","Lethrinus","lentjan",1,3,"Lethrinus.lentjan"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Lethrinidae","Lethrinus","nebulosus",1,1,"Lethrinus.nebulosus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Lethrinidae","Lethrinus","lentjan",2,5,"Lethrinus.lentjan"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Lutjanidae","Lutjanus","vitta",1,4,"Lutjanus.vitta"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Lutjanidae","Lutjanus","carponotatus",2,1,"Lutjanus.carponotatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Mullidae","Parupeneus","barberinus",1,1,"Parupeneus.barberinus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Mullidae","Parupeneus","indicus",2,1,"Parupeneus.indicus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Nemipteridae","Scolopsis","margaritifer",1,1,"Scolopsis.margaritifer"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Nemipteridae","Scolopsis","monogramma",2,1,"Scolopsis.monogramma"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pinguipedidae","Parapercis","australis",1,7,"Parapercis.australis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacanthidae","Pomacanthus","sexstriatus",1,2,"Pomacanthus.sexstriatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacanthidae","Centropyge","bicolor",2,3,"Centropyge.bicolor"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacanthidae","Pomacanthus","sexstriatus",2,1,"Pomacanthus.sexstriatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Chrysiptera","flavipinnis",1,3,"Chrysiptera.flavipinnis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Chrysiptera","rollandi",1,39,"Chrysiptera.rollandi"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Pomacentrus","coelestis",1,2,"Pomacentrus.coelestis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Pomacentrus","moluccensis",1,25,"Pomacentrus.moluccensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Pomacentrus","nagasakiensis",1,55,"Pomacentrus.nagasakiensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Amphiprion","clarkii",2,8,"Amphiprion.clarkii"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Chrysiptera","flavipinnis",2,11,"Chrysiptera.flavipinnis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Chrysiptera","rollandi",2,30,"Chrysiptera.rollandi"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Dascyllus","reticulatus",2,21,"Dascyllus.reticulatus"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Neopomacentrus","cyanomos",2,13,"Neopomacentrus.cyanomos"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Pomacentrus","amboinensis",2,45,"Pomacentrus.amboinensis"
912345469,"Australia","Cobia Hole",-14.65,145.45,2015-07-18 14:00:00,16,"Pomacentridae","Pomacentrus","coelestis",2,2,"Pomacentrus.coelestis"
