"","Site","Exposure","year","depth","transect","Family","Functional.Group","species","abundance"
"4309","North Reef","Sheltered",2015,"shallow",1,"Serranidae","Carnivore","epi.merr",1
"4310","North Reef","Sheltered",2015,"shallow",1,"Siganidae","Browser","sig.doli",6
"4311","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Browser","nas.unic",5
"4312","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Cropper","aca.line",3
"4313","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Cropper","aca.ncus",24
"4314","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Cropper","zeb.scop",44
"4315","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Grazer","aca.nigr",10
"4316","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Grazer","cte.bino",4
"4317","North Reef","Sheltered",2015,"shallow",2,"Acanthuridae","Grazer","cte.stri",43
"4318","North Reef","Sheltered",2015,"shallow",2,"Balistidae","Macroinvertivore","bal.viri",1
"4319","North Reef","Sheltered",2015,"shallow",2,"Chaetodontidae","Facultative corallivore","cha.citr",6
"4320","North Reef","Sheltered",2015,"shallow",2,"Chaetodontidae","Facultative corallivore","cha.spec",2
"4321","North Reef","Sheltered",2015,"shallow",2,"Chaetodontidae","Obligate corallivore","cha.ttus",2
"4322","North Reef","Sheltered",2015,"shallow",2,"Haemulidae","Macroinvertivore","ple.albo",1
